"sample","contrs","spec_d","spec_u","spec_m","hetero","design","ft_pt_cf","numerator","denom1","denom2","denom3","denom4","mvpf_1","mvpf_2","mvpf_3","mvpf_4"
0,0,1,1,1,2,0,3,633.779629632008,760.587008713685,911.652088392622,1232.95849574474,1232.95850621488,0.833276958942363,0.695199010347748,0.51403160107931,0.514031596714215
0,0,1,0,0,0,1,1,693.277476350888,760.587008713685,836.383563134607,815.505982332474,815.50602666258,0.911503179002976,0.828898972802162,0.850119424468238,0.850119378256582
0,0,1,0,0,0,1,2,693.264904431334,760.587008713685,845.464123710158,829.820175298354,829.820219628459,0.911486649770409,0.819981457508892,0.835439924296945,0.835439879666627
0,0,1,0,0,0,1,3,693.264904431334,760.587008713685,851.505565940819,838.797129911504,838.797174241609,0.911486649770409,0.814163679206669,0.826498899089552,0.826498855409406
0,0,1,0,0,1,1,1,693.135197557834,760.587008713685,742.016127584558,769.411397828094,769.41145804603,0.911316114549568,0.934124167643306,0.900864218432982,0.900864147926904
0,0,1,0,0,1,1,2,693.099990124845,760.587008713685,797.656621585639,857.513414062279,857.513474280215,0.911269824733169,0.868920248849751,0.808267227962579,0.808267171202906
0,0,1,0,0,1,1,3,693.099990124845,760.587008713685,832.969708565467,909.974761232247,909.974821450183,0.911269824733169,0.832083067364473,0.761669465630322,0.76166941522655
0,0,1,0,0,2,1,1,667.174568405159,760.587008713685,682.271661371765,737.676955085955,737.677099425266,0.877183755128152,0.977872314180173,0.904426475309126,0.90442629834241
0,0,1,0,0,2,1,2,667.038843227675,760.587008713685,761.33636966947,864.488796032831,864.488940372141,0.877005307197897,0.876142096715105,0.771599176633335,0.771599047803355
0,0,1,0,0,2,1,3,667.038843227675,760.587008713685,816.577596504813,946.626892935493,946.627037274803,0.877005307197897,0.81687134949917,0.704648101808291,0.70464799436532
0,1,0,0,0,0,0,1,628.918339884978,760.587008713685,594.691057385804,725.746466651167,725.746546143409,0.826885461728584,1.05755472875216,0.866581332165507,0.866581237247394
0,1,0,0,0,0,0,2,628.683919393152,760.587008713685,763.048741194266,990.791300962094,990.791380454335,0.826577251768197,0.823910564886305,0.634527088381455,0.634527037472675
0,1,0,0,0,0,0,3,628.683919393152,760.587008713685,874.90912829417,1156.99456894743,1156.99464843967,0.826577251768197,0.718570533855226,0.543376724719714,0.543376687386582
0,1,0,0,0,1,0,1,628.896540206431,760.587008713685,624.991645769219,738.185057319983,738.185140450715,0.826856800078704,1.00624791461397,0.851949702815267,0.851949606872938
0,1,0,0,0,1,0,2,628.767665502383,760.587008713685,781.049405972243,984.108437499017,984.108520629748,0.826687358972595,0.80502931145527,0.638921120420747,0.638921066449078
0,1,0,0,0,1,0,3,628.767665502383,760.587008713685,883.395034667869,1136.15645690832,1136.15654003905,0.826687358972595,0.711762734481275,0.553416443377322,0.553416402884739
0,1,0,0,0,2,0,1,627.983451980004,760.587008713685,628.556418865193,739.648589882271,739.648636396553,0.825656295447457,0.99908844000635,0.849029472333557,0.849029418940642
0,1,0,0,0,2,0,2,627.771460545888,760.587008713685,787.16002448844,985.253991488011,985.254038002293,0.825377574628291,0.79751440751055,0.637167132505371,0.637167102424427
0,1,0,0,0,2,0,3,627.771460545888,760.587008713685,888.883311421901,1135.91118094076,1135.91122745505,0.825377574628291,0.706247324569154,0.552658932387624,0.552658909756865
0,1,0,0,1,0,0,1,625.77690344178,760.587008713685,564.896446147254,713.21426224851,713.214343647702,0.822755182868692,1.10777277447884,0.87740379934205,0.877403699203906
0,1,0,0,1,0,0,2,625.519677624141,760.587008713685,749.632612068774,1004.04367603167,1004.04375743086,0.822416989059579,0.834434985289505,0.623000465573782,0.623000415066288
